id,target
4941,3485714.285714286
51775,1265000.0
115253,1845714.2857142857
299321,1252857.142857143
173570,566857.1428571428
30862,1519285.7142857143
244471,2528571.4285714286
127794,697478.5714285715
71558,1847857.142857143
218011,1654142.857142857
148208,3379336.285714286
155735,689428.5714285715
100698,3707142.8571428573
241403,1546000.0
195272,2178571.285714286
238663,1297142.857142857
262957,6150000.0
207082,4544285.857142857
298896,1188571.4285714286
220946,706742.8571428572
74581,1575714.2857142857
253578,5509028.571428572
47620,2154428.5714285714
92772,2042857.142857143
116904,2932142.8571428573
208352,7221428.571428572
76044,1836428.5714285714
202667,685857.1428571428
62134,5338571.428571428
277353,4381428.571428572
64194,5079590.857142857
295822,5327142.857142857
27391,1722857.142857143
203500,1353285.7142857143
264505,1108571.4285714286
297455,1473571.4285714286
137985,1553857.142857143
47622,4278080.285714285
21911,918571.4285714285
94181,2116642.8571428573
68117,1230714.2857142857
39648,802857.1428571428
73722,3735714.285714286
133456,1124542.857142857
30763,6084285.714285715
58096,870571.4285714285
126979,2226857.1428571427
149636,1765000.0
27810,1696428.5714285714
272001,6098571.428571428
114617,4740000.0
190693,6314285.714285715
219814,1721365.7142857143
67164,3886443.8571428573
83961,5657142.857142857
254122,3069473.5714285714
141378,7886495.428571428
151754,897485.7142857143
125013,767714.2857142857
273552,837285.7142857143
201853,752365.4285714285
99511,1936428.5714285714
25140,8368571.428571428
7603,1033571.4285714285
84095,4827142.857142857
84071,3341785.714285714
151177,3126000.0
294081,1347142.857142857
88694,1505714.2857142857
99932,1607285.7142857143
14442,1006238.7142857143
162220,1385714.2857142857
163631,4738571.428571428
49023,1332428.5714285714
80644,6621618.714285715
274016,1639285.7142857143
64876,2278571.4285714286
156696,6224285.714285715
295991,1816070.0
192037,2988585.714285714
118765,1348571.4285714286
94748,4070094.1428571427
251764,4488571.428571428
60381,1060000.0
283938,554285.7142857143
195995,494285.71428571426
112778,1414142.857142857
76727,2620000.0
21435,1809285.7142857143
17468,3566767.0
225673,4542142.857142857
79759,2556020.0
257599,1032142.8571428572
270720,4021428.5714285714
153801,4178571.4285714286
92266,3899556.4285714286
207329,5048571.428571428
243955,3128571.4285714286
288928,4421428.571428572
186600,3665571.4285714286
48005,760185.7142857143
212520,1697142.857142857
294075,1717571.4285714286
131575,1603655.7142857143
202057,6835714.285714285
239160,3915714.285714286
92611,813100.2857142857
268351,2270000.0
259109,2115815.5714285714
265328,1238307.5714285714
229144,1622857.142857143
261302,2457142.8571428573
84117,1771285.7142857143
31189,4742142.857142857
107254,4047132.714285714
192798,3313679.1428571427
28083,1925000.0
118789,4040714.285714286
2152,5622571.428571428
287026,1060000.0
249169,1265000.0
137539,2927142.8571428573
46291,509285.71428571426
30233,2970142.8571428573
175145,1762857.142857143
50676,654000.0
71570,1121285.7142857143
219843,2615214.285714286
36279,2212857.1428571427
66052,873102.8571428572
252609,1910000.0
24783,5628000.0
299327,3939745.714285714
95349,4241428.571428572
46332,1411642.857142857
91240,3505714.285714286
5445,1256498.0
272876,1216428.5714285714
43811,1503442.857142857
217082,5619000.0
100370,7109714.285714285
258874,780000.0
121949,660714.2857142857
212950,518571.4285714286
200057,1950000.0
229177,2888571.4285714286
287838,734428.5714285715
213118,2337142.8571428573
176475,723857.1428571428
118176,6385714.285714285
209024,1666955.142857143
221906,2617118.5714285714
42493,2193571.4285714286
223728,1472285.7142857143
141993,4128571.4285714286
55675,2713571.4285714286
224087,4330000.0
83655,1820070.7142857143
61917,1970000.0
153665,1846571.4285714286
155758,7621428.571428572
190393,7923153.714285715
231050,1098857.142857143
201122,4518508.571428572
59267,675857.1428571428
262487,8876348.285714285
188582,2814628.5714285714
131814,1187581.857142857
73949,5931428.571428572
154308,10100000.0
167194,731857.1428571428
277393,1914285.7142857143
196835,1730000.0
91690,2702857.1428571427
162086,2263571.4285714286
231058,3548571.4285714286
54120,5756428.571428572
247858,4591428.571428572
98092,514285.71428571426
271915,2892857.1428571427
44677,1485142.857142857
56078,945714.2857142857
129375,5002362.857142857
133361,5351857.142857143
85866,1211428.5714285714
191559,830714.2857142857
218728,3080952.285714286
208771,3187142.8571428573
109195,1818428.5714285714
39549,5556285.714285715
169828,3928571.4285714286
57416,4482142.857142857
33193,5700000.0
173865,3492142.8571428573
50919,4442857.142857143
108504,1476857.142857143
72963,2464285.714285714
270712,1277142.857142857
63504,1432857.142857143
26896,2388392.8571428573
261152,1720714.2857142857
8838,547142.8571428572
16064,3264285.714285714
107661,3562285.714285714
130161,905000.0
179573,2926781.8571428573
116121,675714.2857142857
32234,437142.85714285716
191736,1202857.142857143
57456,1324285.7142857143
160502,2204428.5714285714
215795,2609000.0
126714,1934142.857142857
173047,579142.8571428572
97726,2274285.714285714
193811,1407242.857142857
17156,1146857.142857143
71055,1694285.7142857143
193990,2485000.0
52059,1567668.2857142857
274757,3465000.0
1558,1445607.142857143
253081,770714.2857142857
181909,2362142.8571428573
145269,3390000.0
186660,5556428.571428572
6479,1612857.142857143
249414,1846714.2857142857
43182,863428.5714285715
248529,3485714.285714286
125724,3011430.8571428573
214268,1851428.5714285714
270767,2069428.5714285714
141103,5271428.571428572
292203,7874304.857142857
62008,2104014.1428571427
89122,765714.2857142857
47736,4894428.571428572
222505,3835562.4285714286
29628,1021428.5714285715
202216,2308871.4285714286
194828,811428.5714285715
18649,1135714.2857142857
199020,2174142.8571428573
111554,427857.14285714284
244687,5160000.0
230919,4700000.0
42397,2492490.0
221946,3474285.714285714
168390,954157.5714285715
175576,1754285.7142857143
153541,972400.0
74055,3428571.4285714286
233828,5495660.0
131312,602142.8571428572
224154,1015665.7142857143
266743,619285.7142857143
15594,1817492.5714285714
227419,2766266.5714285714
115531,3573261.5714285714
12282,1661857.142857143
21847,2014714.2857142857
86772,833428.5714285715
193139,2167142.8571428573
100472,4096342.8571428573
177774,3327857.1428571427
224462,2978571.4285714286
255020,2312857.1428571427
140852,3117142.8571428573
6484,1907142.857142857
97191,1800571.4285714286
218796,2869958.8571428573
146934,612000.0
183990,2843571.4285714286
150347,3024285.714285714
291295,9048571.42857143
175531,2241000.0
80284,2640571.4285714286
64297,1991564.2857142857
221587,1360857.142857143
145984,3557142.8571428573
266813,501000.0
53725,1240071.4285714286
171137,927857.1428571428
212764,970714.2857142857
30683,1660142.857142857
204086,2335714.285714286
78594,8535714.285714285
162787,1869142.857142857
212279,1148785.7142857143
33141,515985.71428571426
13870,2692857.1428571427
205831,3314285.714285714
285806,7139285.714285715
13820,933571.4285714285
198918,809857.1428571428
165989,8405125.0
81377,1709285.7142857143
149867,659285.7142857143
192119,1234000.0
180210,994285.7142857143
147051,3291285.714285714
127638,3192857.1428571427
291867,1715714.2857142857
178582,7694285.714285715
127544,3291827.1428571427
235717,3942714.285714286
171723,662857.1428571428
161574,1123285.7142857143
75409,2560714.285714286
90035,1006428.5714285715
42840,608571.4285714285
8581,7267626.714285715
13664,3292857.1428571427
247464,1882503.142857143
96424,1693571.4285714286
194898,3425928.5714285714
283532,1932142.857142857
69531,5705000.0
237884,1542142.857142857
261893,2014285.7142857143
150376,822142.8571428572
182443,2758571.4285714286
224406,4728428.571428572
171332,6657142.857142857
140442,2069714.2857142857
154939,1140000.0
131259,5721428.571428572
162293,790714.2857142857
292709,3448571.4285714286
264845,1757142.857142857
166131,6630633.285714285
132328,1884285.7142857143
208063,2702142.8571428573
48322,4935714.285714285
16624,530857.1428571428
4734,440714.28571428574
189590,3921428.5714285714
101739,1001428.5714285715
111000,2125571.4285714286
198444,361428.5714285714
16638,2842857.1428571427
55638,8157142.857142857
258788,1306428.5714285714
238820,3366214.8571428573
115603,1467142.857142857
246939,5509508.0
191530,886428.5714285715
11213,3892857.1428571427
27388,3394714.285714286
229061,3764285.714285714
251977,1163571.4285714286
23366,1838571.4285714286
10057,7714285.714285715
112593,3209285.714285714
268565,955142.8571428572
157455,4740000.0
59187,852857.1428571428
70372,3947746.4285714286
126007,669785.7142857143
197380,930000.0
271738,4094285.714285714
194635,3865714.285714286
165242,1663857.142857143
47838,2073779.0
29771,675404.7142857143
257199,605000.0
61814,2838177.5714285714
208348,4081428.5714285714
191265,6797667.142857143
2157,7128571.428571428
188784,753857.1428571428
95787,2880000.0
238436,2271428.5714285714
239163,1675759.5714285714
295072,968571.4285714285
104338,3807142.8571428573
291607,402912.71428571426
21708,3770000.0
143149,5000000.0
137148,9429571.42857143
78780,1059085.7142857143
92536,1423521.4285714286
271294,2432714.285714286
79847,7284285.714285715
274306,702857.1428571428
153714,1652857.142857143
117114,6514285.714285715
295580,4485714.285714285
153341,2314000.0
242231,667757.1428571428
17420,6006218.571428572
52376,1332630.857142857
71440,432266.14285714284
254000,1439675.0
199108,2114285.714285714
146464,7454700.142857143
154057,3482857.1428571427
276394,2938761.8571428573
106502,3444285.714285714
84374,754285.7142857143
253180,2180728.5714285714
236365,1180000.0
182279,1775285.7142857143
221109,4964285.714285715
289706,2104285.714285714
291438,1974285.7142857143
71066,4131428.5714285714
122789,5062857.142857143
194910,2051228.5714285714
145391,3028571.4285714286
199164,1788570.857142857
266382,904857.1428571428
271414,908517.1428571428
167801,2374857.1428571427
61371,3173571.4285714286
228790,486428.5714285714
290878,4558571.428571428
144980,755142.8571428572
119483,715000.0
18604,1702857.142857143
138393,1490000.0
83163,2224285.714285714
77727,964179.8571428572
224928,5870857.857142857
28596,5285000.0
157996,5707321.428571428
108954,5120000.0
200857,7257142.857142857
72173,631000.0
106183,3847142.8571428573
12328,2131571.714285714
264481,5892821.428571428
96134,2681428.5714285714
129425,2133078.4285714286
80441,1990403.5714285714
260522,952857.1428571428
72154,832714.2857142857
93234,1740000.0
58502,3573457.1428571427
277308,1421142.857142857
151009,704285.7142857143
90763,996357.1428571428
275585,942142.8571428572
77424,1104000.0
50947,670000.0
86003,3046158.4285714286
202926,1719285.7142857143
52894,5189235.714285715
152519,5100000.0
145898,2727214.285714286
133627,1783571.4285714286
113025,727042.8571428572
216655,1935285.7142857143
173878,7001705.285714285
73954,4714756.285714285
257397,581000.0
103663,2681285.714285714
281910,1173571.4285714286
104079,2195742.8571428573
83563,1634285.7142857143
28436,1124285.7142857143
206395,929285.7142857143
239720,3480000.0
35659,560085.7142857143
267856,2243857.1428571427
25953,2367714.285714286
108843,1428571.4285714286
50565,1879000.0
241574,957857.1428571428
214651,833571.4285714285
14904,1254142.857142857
142217,3080714.285714286
53741,3043896.0
17917,2019857.142857143
46527,381428.5714285714
254258,5127142.857142857
117732,5056822.857142857
84721,2244285.714285714
283229,2017142.857142857
174501,1777142.857142857
122944,1653571.4285714286
1934,479285.71428571426
275793,892600.0
123228,3085714.285714286
24600,4092857.1428571427
230991,7019600.0
56772,1821670.4285714286
147503,1052285.7142857143
85741,2114285.714285714
69716,2051428.5714285714
264260,2868571.4285714286
65737,426571.4285714286
99254,1153428.5714285714
223411,2985714.285714286
116646,571392.8571428572
75954,1036285.7142857143
125531,1887142.857142857
236312,3271188.5714285714
76948,7264142.857142857
145527,3357142.8571428573
164479,4913571.428571428
282478,3814854.5714285714
110104,1355285.7142857143
276716,1118375.2857142857
21142,2185714.285714286
151238,349571.4285714286
286033,3636964.8571428573
94009,922142.8571428572
109338,1308571.4285714286
148928,973696.4285714285
286038,4620000.0
29163,1867448.142857143
202367,2177552.714285714
37813,3594285.714285714
55174,5360714.285714285
113507,996160.7142857143
200332,10078571.42857143
273190,2386428.5714285714
242354,3633957.1428571427
93315,544285.7142857143
265463,1847857.142857143
290432,575428.5714285715
237127,763571.4285714285
92371,3747142.8571428573
32067,3230857.1428571427
153031,2714285.714285714
211606,1796428.5714285714
224439,2046752.857142857
12783,2646577.4285714286
281291,587857.1428571428
281984,2318571.4285714286
265609,665000.0
230594,1289285.7142857143
22981,3084285.714285714
68319,827142.8571428572
11283,7245714.285714285
32854,5236700.0
190653,547142.8571428572
154922,7404285.714285715
197081,546000.0
128025,835714.2857142857
91677,988568.0
136087,1588571.4285714286
182705,832285.7142857143
279387,582214.2857142857
4956,1864285.7142857143
157145,3861428.5714285714
48688,1872857.142857143
249114,869428.5714285715
56226,3108571.4285714286
36312,875527.4285714285
105698,2483874.285714286
229007,3664285.714285714
176855,1871428.5714285714
22354,3202857.1428571427
207970,590571.4285714285
297214,2381428.5714285714
135511,2281857.1428571427
260469,6398571.428571428
293208,1446428.5714285714
134761,710714.2857142857
272312,536000.0
145389,731428.5714285715
32197,1654500.0
186084,4305000.0
271387,682142.8571428572
132995,1062500.0
192595,935142.8571428572
290210,408428.5714285714
83443,754325.7142857143
124860,2488571.4285714286
7705,3244285.714285714
260422,1997142.857142857
