id,target
4941,6376671.043924672
51775,1039947.987783779
115253,2725979.750940283
299321,1302460.6383443591
173570,623164.5453813847
30862,1420894.8771892088
244471,2145392.0197968828
127794,596259.5095278088
71558,2714029.8429369945
218011,1283682.45458609
148208,3747748.381682945
155735,596263.8261615838
100698,3941783.516008845
241403,1507910.8534664225
195272,2951132.7721077637
238663,1499514.0993219723
262957,5255896.763500063
207082,1469106.672376036
298896,489451.6299562297
220946,657870.6181596181
74581,1444467.6966787055
253578,6650773.541325538
47620,2651160.9355699937
92772,2769921.1558155245
116904,2627412.5295444624
208352,5348155.128395172
76044,1631017.8635304563
202667,735955.944069202
62134,6243862.643150378
277353,4839241.342276916
64194,4296057.853109168
295822,4265078.524154426
27391,2350902.0865832902
203500,1537175.2347417187
264505,1008592.386930198
297455,1388296.090408591
137985,1814640.4316535294
47622,4658287.724390262
21911,1330474.5926034586
94181,4373620.612876963
68117,1474265.5910571911
39648,776607.4739910417
73722,3392164.773708662
133456,945175.6363658346
30763,9181117.771979446
58096,662625.1618035412
126979,1763123.558376165
149636,2153403.216448094
27810,2149226.730685903
272001,4746765.0677762795
114617,5104378.039664413
190693,5731107.643059293
219814,1849288.2824494136
67164,3508771.5903797783
83961,4094444.2979357257
254122,2650937.3783556283
141378,6331861.088044436
151754,1097473.8142269263
125013,833254.8809276999
273552,1210883.0037877907
201853,952956.2863536063
99511,2754869.7886167895
25140,6039320.501287806
7603,839743.8623495231
84095,3909312.805366856
84071,3407161.4039068287
151177,3681827.4481469803
294081,1138574.7960882282
88694,1601789.3530036495
99932,1016614.1085889604
14442,1136849.2258133804
162220,1570582.7618326116
163631,4928916.839329363
49023,1349201.1010933858
80644,6593096.973300601
274016,1572624.2227259318
64876,1749110.3384722953
156696,6858974.41077289
295991,1733577.240546946
192037,3279058.30054361
118765,1012285.9507188643
94748,3504309.1840909785
251764,4777080.754658833
60381,581739.1336016374
283938,626644.93415729
195995,502155.7798834497
112778,1716806.2803958512
76727,2070577.6254276845
21435,1638940.7310655462
17468,4004154.7430189783
225673,4248043.57765274
79759,2782973.172827239
257599,1066437.3420046673
270720,4182421.583440425
153801,4141592.819563328
92266,3564301.837489317
207329,4364910.001077779
243955,4422015.041877215
288928,5038633.142933618
186600,2911917.593898167
48005,838540.9136114211
212520,1914342.7992724227
294075,1156589.382926102
131575,2132884.649808298
202057,8593581.624144215
239160,2034524.284659419
92611,1158123.5507303837
268351,2072600.178597138
259109,1810142.8912899198
265328,1091418.929053169
229144,1424969.2931684046
261302,2357750.919627683
84117,2678733.572701808
31189,4564536.397465581
107254,2274149.258183657
192798,1354328.5764202632
28083,1573472.9184113147
118789,3303924.552249182
2152,6379495.00068181
287026,1156254.7339802433
249169,1930524.085493165
137539,3440370.628417682
46291,433866.0947854717
30233,3796923.7156737535
175145,1553011.6721817297
50676,702534.4983097294
71570,3104158.1129325284
219843,2063858.109012936
36279,3188949.8473769603
66052,800343.8190119151
252609,3268005.0131779104
24783,9091148.663512275
299327,4911874.177861819
95349,6335640.319276612
46332,847665.2330172034
91240,2263059.5727434987
5445,1479474.0506992072
272876,1453098.2155019343
43811,2189472.766049208
217082,5477559.201574936
100370,6108320.544165504
258874,698111.9707376215
121949,1213703.3505306365
212950,507598.6410437078
200057,3604594.451027926
229177,2126029.963422868
287838,505731.65086537634
213118,1946079.91026084
176475,1217683.788930213
118176,8384161.667848656
209024,1703395.0909732955
221906,2436907.234262337
42493,2739093.734733228
223728,1420743.866057291
141993,5193725.471023574
55675,2580419.7023246577
224087,4659844.677640418
83655,1894872.9598051289
61917,2524921.1844345354
153665,2252483.60333404
155758,7812815.19419465
190393,6177501.3550262125
231050,906308.651104919
201122,3854167.2690550387
59267,634499.3469206456
262487,6841802.261281257
188582,2883685.3497251524
131814,722095.9116964266
73949,5433290.474685515
154308,8835084.734791353
167194,686167.9112023814
277393,2780303.4958141404
196835,2635058.2731636036
91690,2545135.9488844485
162086,2178798.2036331394
231058,2820262.122755788
54120,6447693.409998048
247858,4001667.4950162615
98092,993922.6500497363
271915,3165722.3141754232
44677,1805355.647111355
56078,1129040.4501887525
129375,7373210.383001414
133361,5547646.924675712
85866,1885238.2545948336
191559,788167.5008848202
218728,2274554.460319278
208771,3262750.0589347617
109195,998809.6479393584
39549,2599987.517454593
169828,2624037.8992672525
57416,2658376.1026480827
33193,5854972.524370984
173865,3887861.536619482
50919,3171471.342046842
108504,2177824.5569804385
