id,target
4941,4464213.0
51775,1092041.4
115253,2434593.2
299321,1216820.9
173570,685009.3
30862,1375886.5
244471,2538150.5
127794,532714.6
71558,2698204.0
218011,862038.1
148208,3985981.2
155735,557892.9
100698,3372518.0
241403,1589822.9
195272,2635735.8
238663,1236306.4
262957,4706017.0
207082,1604966.4
298896,438416.56
220946,625509.0
74581,1281277.0
253578,5937728.0
47620,2525019.8
92772,2225562.0
116904,2120691.8
208352,4786338.5
76044,1468335.8
202667,887431.4
62134,4941560.5
277353,3655167.0
64194,3719393.5
295822,4629524.0
27391,2505134.0
203500,1616488.9
264505,1126533.2
297455,1488009.9
137985,1723217.4
47622,3572522.8
21911,1149382.8
94181,2853763.0
68117,1359540.6
39648,745185.4
73722,3325797.0
133456,1140287.9
30763,6986200.0
58096,620589.7
126979,1820001.8
149636,2270782.8
27810,2278110.5
272001,4121697.2
114617,4361139.5
190693,5585019.5
219814,1933448.6
67164,3598405.8
83961,4881718.5
254122,2589439.5
141378,4333958.0
151754,916217.25
125013,816144.4
273552,1123203.6
201853,1300472.1
99511,2770884.2
25140,5736097.5
7603,942760.6
84095,3265531.0
84071,3522798.0
151177,2230714.5
294081,1009842.2
88694,1859589.8
99932,1159290.9
14442,757742.1
162220,1269906.5
163631,5433205.5
49023,1089626.6
80644,6374266.5
274016,1572354.9
64876,1265513.4
156696,5945594.5
295991,1788415.0
192037,3607147.0
118765,1233974.2
94748,3327195.2
251764,3041841.2
60381,588361.44
283938,742055.1
195995,562764.06
112778,1774776.4
76727,1680236.2
21435,1776789.5
17468,3499253.8
225673,4484555.5
79759,2808342.8
257599,1529141.0
270720,3676657.2
153801,4035930.2
92266,4152450.5
207329,5141263.5
243955,3949049.5
288928,5111822.0
186600,3107545.0
48005,966919.7
212520,1268802.4
294075,1073767.9
131575,2572531.5
202057,4693814.0
239160,2096433.5
92611,1239200.4
268351,2265965.0
259109,1651443.2
265328,1187987.0
229144,1315750.6
261302,2256903.2
84117,2479751.5
31189,5015295.0
107254,1534399.9
192798,1552713.2
28083,1624103.6
118789,3469218.0
2152,5582097.0
287026,1234624.9
249169,1800418.6
137539,3357074.2
46291,492134.78
30233,3591968.5
175145,1796351.8
50676,586399.6
71570,3551317.5
219843,2199856.8
36279,2442705.5
66052,653939.2
252609,2499575.5
24783,5998685.5
299327,4261460.5
95349,4607363.0
46332,844078.2
91240,2623999.5
5445,1508342.5
272876,1469480.1
43811,1605994.9
217082,5551706.0
100370,4703174.5
258874,813477.7
121949,1014207.7
212950,567516.9
200057,3782317.5
229177,2012861.8
287838,604114.25
213118,2194682.5
176475,1014574.9
118176,5817119.0
209024,2142157.8
221906,2486197.0
42493,2473880.2
223728,1495667.2
141993,3913159.8
55675,2563973.8
224087,3048866.5
83655,2049804.8
61917,2462582.2
153665,2512134.5
155758,5552698.0
190393,5443469.5
231050,889325.25
201122,3774397.0
59267,546480.8
262487,5233166.5
188582,2718918.5
131814,906146.1
73949,4736878.5
154308,5548909.5
167194,714006.44
277393,2452602.8
196835,2210738.2
91690,2126378.8
162086,2051877.2
231058,2824362.8
54120,5485714.5
247858,4579314.5
98092,1033417.94
271915,3026959.8
44677,1585372.6
56078,988429.44
129375,6191774.0
133361,4661463.0
85866,1734222.9
191559,709727.56
218728,2142420.8
208771,3261372.8
109195,1045752.94
39549,1895922.8
169828,3253179.2
57416,2381914.0
33193,5045672.5
173865,4251369.0
50919,3369580.0
108504,2287126.0
72963,2106530.8
270712,1376798.1
63504,1397705.6
26896,2011937.5
261152,1076171.4
8838,594499.56
16064,5917902.0
107661,2942857.8
130161,2624121.5
179573,3634206.2
116121,634258.8
32234,549825.0
191736,979221.25
57456,3202740.2
160502,1497888.5
215795,1702638.1
126714,4015600.8
173047,426764.88
97726,2612943.5
193811,1426741.0
17156,1178526.4
71055,1288139.4
193990,853710.7
52059,2176124.0
274757,3483023.2
1558,5034775.0
253081,591546.56
181909,2263756.5
145269,2155763.2
186660,4946225.5
6479,1357937.9
249414,755638.94
43182,432292.06
248529,3957871.5
125724,3151147.8
214268,1729476.2
270767,1603584.5
141103,3215536.2
292203,4786976.0
62008,2364113.8
89122,735464.9
47736,4915981.5
222505,3975679.8
29628,703554.25
202216,2257092.5
194828,557856.6
18649,1246686.9
199020,2112950.2
111554,502545.06
244687,5139571.5
230919,5051288.5
42397,4216993.5
221946,2454193.5
168390,934852.7
175576,1312619.2
153541,1270370.9
74055,2448726.8
233828,5042576.0
131312,800437.5
224154,4634680.5
266743,669872.56
15594,1026564.2
227419,4087713.5
115531,4136974.5
12282,463530.03
21847,1440970.4
86772,533560.56
193139,1916027.0
100472,4442422.5
177774,3767879.0
224462,3306763.0
255020,1792385.5
140852,3096457.8
6484,1521152.5
97191,2698988.2
218796,5238138.5
146934,625439.06
183990,1747071.1
150347,3052993.5
291295,7234978.5
175531,1703204.1
80284,2667517.2
64297,2063565.4
221587,1751476.9
145984,3152890.5
266813,657096.56
53725,1434739.2
171137,568228.3
212764,850492.44
30683,1447885.9
204086,2321922.2
78594,5623330.0
162787,1552778.8
212279,993177.75
33141,496976.12
13870,2973629.5
205831,3480230.5
285806,5562716.0
13820,775837.3
198918,732112.4
165989,3788285.5
81377,1702438.2
149867,685162.56
192119,670193.8
180210,919715.25
147051,3065430.5
127638,3301199.8
291867,1964347.6
178582,5013315.5
127544,4226031.5
235717,4992688.5
171723,592377.0
161574,516148.0
75409,2271009.0
90035,1182740.1
42840,932300.5
8581,6192221.0
13664,4286006.5
247464,1518783.8
96424,1870466.8
194898,3594714.2
283532,2095746.2
69531,4899833.5
237884,1538605.6
261893,1850447.8
150376,531794.2
182443,2905011.8
224406,5377252.5
171332,2873357.5
140442,1541521.1
154939,1513208.8
131259,4794879.5
162293,1183207.0
292709,3060076.5
264845,2537507.5
166131,6862793.5
132328,3300945.2
208063,2584308.2
48322,5961252.0
16624,529435.5
4734,2182363.2
189590,4774944.0
101739,1391623.9
111000,3280165.8
198444,524954.6
16638,3325722.8
55638,7039862.5
258788,1510313.0
238820,2280281.2
115603,1288042.5
246939,3252773.2
191530,769612.25
11213,3273285.8
27388,3381077.0
229061,2386836.0
251977,822710.9
23366,1421609.8
10057,6836445.0
112593,3631383.0
268565,908358.2
157455,4639517.0
59187,800822.0
70372,3713924.8
126007,654118.1
197380,900140.3
271738,4951223.5
194635,3814932.8
165242,2366003.2
47838,862628.0
29771,603381.75
257199,634349.75
61814,2940684.0
208348,4412529.5
191265,5784054.0
2157,6610147.5
188784,535774.44
95787,2006486.8
238436,2828574.8
239163,2126064.0
295072,841137.75
104338,3716043.2
291607,543314.25
21708,2977191.5
143149,3961129.8
137148,5377738.0
78780,614903.06
92536,1533845.1
271294,1895156.6
79847,5694043.0
274306,609041.7
153714,954778.6
117114,1842553.6
295580,4042587.5
153341,2291307.5
242231,744927.9
17420,5398410.0
52376,2764459.5
71440,578484.44
254000,1782445.8
199108,3800602.0
146464,4752730.0
154057,3440646.2
276394,2984253.8
106502,3220935.0
84374,941172.2
253180,1976421.2
236365,1372608.8
182279,2373413.8
221109,4285250.5
289706,1409715.0
291438,1864943.4
71066,4094065.2
122789,4956754.5
194910,1558863.1
145391,1197335.1
199164,1598150.8
266382,1045183.7
271414,834098.1
167801,3181884.2
61371,2748085.5
228790,506527.47
290878,4407286.0
144980,820350.94
119483,1168690.8
18604,1429413.9
138393,1229201.8
83163,2091352.1
77727,1206957.9
224928,5809725.5
28596,1161809.4
157996,6106587.0
108954,3825021.0
200857,7203861.0
72173,536333.6
106183,2574570.8
12328,1629621.5
264481,5512953.5
96134,2116875.5
129425,2624558.2
80441,1420693.4
260522,2029274.8
72154,1159690.4
93234,1280224.9
58502,3953869.5
277308,1300437.1
151009,769579.6
90763,823290.6
275585,605480.5
77424,980313.25
50947,638629.06
86003,4111557.5
202926,1674956.1
52894,4615157.0
152519,4945994.0
145898,2103981.0
133627,1604189.9
113025,661603.7
216655,2938422.2
173878,5373303.0
73954,3698661.0
257397,630391.7
103663,2508593.0
281910,1320125.9
104079,1703501.8
83563,1539164.4
28436,715762.2
206395,502764.94
239720,4300754.0
35659,468660.75
267856,2235886.2
25953,1821360.9
108843,1446155.6
