id,target
4941,1672044.0
51775,2374370.0
115253,7851000.0
299321,1328236.0
173570,789500.0
30862,1355200.0
244471,2486736.0
127794,2146610.0
71558,1240206.0
218011,2398807.0
148208,2337248.0
155735,2014750.0
100698,3802000.0
241403,2498500.0
195272,7851000.0
238663,2294400.0
262957,4031000.0
207082,902490.0
298896,460000.0
220946,1882125.0
74581,2014750.0
253578,843600.0
47620,1222100.0
92772,815736.0
116904,2599999.0
208352,815272.0
76044,460000.0
202667,523064.0
62134,6187000.0
277353,840420.0
64194,6041160.0
295822,789500.0
27391,843600.0
203500,7539000.0
264505,891800.0
297455,3573000.0
137985,1195500.0
47622,1507200.0
21911,776000.0
94181,2850001.0
68117,2155208.0
39648,1629000.0
73722,685500.0
133456,448460.0
30763,7851000.0
58096,616720.0
126979,3703000.0
149636,815272.0
27810,2850001.0
272001,815272.0
114617,2398807.0
190693,6187000.0
219814,2162000.0
67164,2850001.0
83961,3703000.0
254122,789500.0
141378,7539000.0
151754,1507200.0
125013,2071300.0
273552,2308500.0
201853,2574930.0
99511,7851000.0
25140,11235000.0
7603,669600.0
84095,7038320.0
84071,3387900.0
151177,437250.0
294081,2374370.0
88694,636400.0
99932,4031000.0
14442,2174692.0
162220,2294400.0
163631,7679100.0
49023,1144500.0
80644,2174692.0
274016,2498500.0
64876,662500.0
156696,1606440.0
295991,1159710.0
192037,7851000.0
118765,2168000.0
94748,2850001.0
251764,7851000.0
60381,1498650.0
283938,789500.0
195995,789500.0
112778,2574930.0
76727,1542454.0
21435,3057000.0
17468,843600.0
225673,8470000.0
79759,5663520.0
257599,3888698.0
270720,3498800.0
153801,1900500.0
92266,843600.0
207329,2174692.0
243955,840420.0
288928,3940334.0
186600,1098800.0
48005,470900.0
212520,6424599.0
294075,964627.0
131575,522490.0
202057,2174692.0
239160,6424599.0
92611,463500.0
268351,6187000.0
259109,2003400.0
265328,6187000.0
229144,631800.0
261302,4126400.0
84117,2398807.0
31189,3057000.0
107254,815272.0
192798,1792076.0
28083,2253796.0
118789,787050.0
2152,6187000.0
287026,932400.0
