id,target
4941,6784103.0
51775,1133809.6
115253,2421022.5
299321,1392149.2
173570,640585.2
30862,1427510.0
244471,2544124.0
127794,589894.6
71558,2731595.8
218011,1128334.8
148208,3544824.0
155735,539589.6
100698,3836154.5
241403,1558235.9
195272,3588822.8
238663,1439435.5
262957,5691607.5
207082,1235037.4
298896,392107.62
220946,632422.8
74581,1380610.8
253578,6170032.5
47620,2483805.5
92772,2382606.2
116904,2556977.2
208352,5985334.5
76044,1507393.1
202667,732834.8
62134,5852915.5
277353,5483500.5
64194,4561329.5
295822,4394660.0
27391,2611358.8
203500,1473288.6
264505,1177202.5
297455,1519864.0
137985,1829766.6
47622,5145076.5
21911,1249759.6
94181,3992026.2
68117,1386980.0
39648,719634.1
73722,3271590.2
133456,1087763.6
30763,8340338.0
58096,619108.1
126979,1520422.2
149636,2009672.8
27810,2005873.4
272001,5541234.0
114617,4803653.0
190693,5725870.5
219814,1945952.5
67164,3613870.2
83961,4470801.0
254122,2599655.2
141378,4972579.5
151754,1291179.4
125013,852581.94
273552,1206233.5
201853,1131999.4
99511,2694289.0
25140,7763468.5
7603,950961.75
84095,4375741.0
84071,3177760.0
151177,2394158.0
294081,1246182.6
88694,1909549.8
99932,1052590.2
14442,796783.3
162220,1648442.5
163631,4949394.5
49023,1153478.0
80644,6510014.0
274016,1620099.5
64876,1374498.5
156696,7607527.0
295991,1918971.4
192037,3415393.2
118765,1188589.0
94748,3137130.2
251764,3852376.2
60381,623144.1
283938,648342.9
195995,532429.75
112778,1849486.5
76727,1862372.2
21435,1575078.2
17468,3489480.0
225673,4028004.2
79759,2981112.5
257599,1152419.1
270720,3669565.2
153801,3942530.0
92266,3742233.2
207329,5470724.0
243955,4470767.0
288928,4781743.5
186600,3273057.5
48005,855344.4
212520,1764305.4
294075,1055835.9
131575,2217853.5
202057,6965254.5
239160,1865490.9
92611,1378011.2
268351,2245248.8
259109,1732898.2
265328,1154043.4
229144,1233568.5
261302,2047609.1
84117,2528639.5
31189,4580126.0
107254,1701895.1
192798,1703300.4
28083,1892007.1
118789,3132724.5
2152,6039382.0
287026,1048833.5
249169,1933032.6
137539,3498635.2
46291,405450.12
30233,3607971.2
175145,1338935.4
50676,629316.0
71570,3150737.5
219843,2316152.0
36279,3269250.0
66052,798723.44
252609,2185005.0
24783,7848072.0
299327,4848488.0
95349,5689111.5
46332,779890.9
91240,2082321.4
5445,1400008.6
272876,1470909.9
43811,1741066.9
217082,5084009.0
100370,5110232.5
258874,686151.0
121949,976346.06
212950,640430.6
200057,3616658.8
229177,1833367.6
287838,524415.7
213118,2147090.2
176475,991898.5
118176,8617004.0
209024,1599428.6
221906,2437767.2
42493,2595223.5
223728,1538783.2
141993,4461122.5
55675,2409887.0
224087,3730440.8
83655,2197647.5
61917,2803172.2
153665,2499048.5
155758,8420328.0
190393,7175311.5
231050,862711.6
201122,4029228.0
59267,562531.8
262487,9216636.0
188582,2799724.0
131814,922891.7
73949,5674453.0
154308,9513856.0
167194,645397.5
277393,2434803.0
196835,2093869.0
91690,2725746.8
162086,2314434.8
231058,2970622.0
54120,6901155.5
247858,4216565.5
98092,1110508.5
271915,3286027.5
44677,1558138.4
56078,1148776.0
129375,6778038.0
133361,5246500.0
85866,1963435.0
191559,532218.8
218728,1416623.2
208771,3616939.5
109195,1102064.8
39549,1675258.9
169828,4048854.0
57416,2755999.8
33193,5304112.0
173865,4062692.8
50919,3132051.5
108504,2245760.5
72963,1828093.8
270712,1371735.9
63504,1620124.1
26896,2109165.0
261152,1181156.0
8838,692847.25
16064,8162941.0
107661,3496580.8
130161,2527164.8
179573,3411241.8
116121,635553.0
32234,409455.78
191736,982758.2
57456,2354129.2
160502,1725087.1
215795,1846245.6
126714,4642676.5
173047,443297.78
97726,2484439.0
193811,1328466.9
17156,1228698.2
71055,966394.2
193990,1598500.6
