id,target
4941,6602412.0
51775,1202094.2
115253,2041578.0
299321,1238083.2
173570,682455.94
30862,1434640.1
244471,2493041.2
127794,650931.2
71558,2042916.6
218011,796836.0
148208,4019183.8
155735,596743.25
100698,2669326.2
241403,1655520.6
195272,1765140.9
238663,1301219.4
262957,5553251.0
207082,834744.7
298896,443698.7
220946,598504.94
74581,1053284.4
253578,6455869.5
47620,1885177.9
92772,2208360.5
116904,3397952.8
208352,6082780.0
76044,1039003.94
202667,725004.8
62134,5520921.5
277353,5292653.0
64194,3479724.2
295822,4671257.5
27391,2520411.5
203500,1954645.9
264505,1033780.6
297455,1395811.0
137985,916170.2
47622,4167792.5
21911,1298902.4
94181,2854958.2
68117,1598089.9
39648,750000.1
73722,3353651.0
133456,1188116.8
30763,7872960.5
58096,1034926.4
126979,2195750.8
149636,1894040.0
27810,2504166.5
272001,7276483.0
114617,4879878.5
190693,5649262.0
219814,1876669.4
67164,3221875.0
83961,5139565.0
254122,3187208.8
141378,4729538.0
151754,1047130.75
125013,714829.6
273552,1034903.5
201853,1138040.0
99511,2999227.8
25140,7941526.5
7603,904659.4
84095,3950361.8
84071,3087682.5
151177,2525647.5
294081,1123786.8
88694,1847438.2
99932,1139342.4
14442,1158967.6
162220,1630974.4
163631,5423420.5
49023,1515667.9
80644,6673425.5
274016,1515698.6
64876,980281.25
156696,6700198.0
295991,2025811.4
192037,2962737.8
118765,1327728.5
94748,2967160.0
251764,3798510.2
60381,647891.3
283938,556789.1
195995,622921.5
112778,1658364.9
76727,2094865.4
21435,1735063.4
17468,3669362.0
225673,4016610.5
79759,2076638.4
257599,1757696.5
270720,2430595.0
153801,3927543.2
92266,4383685.0
207329,6175000.0
243955,3875801.2
288928,5709020.5
186600,3143920.8
48005,926225.1
212520,1471657.0
294075,956413.8
131575,1488803.1
202057,6156049.0
239160,2113038.0
92611,1081270.2
268351,2037748.5
259109,1889547.2
265328,1277973.5
229144,1358421.9
261302,2320270.5
84117,2856342.2
31189,4594588.5
107254,1399671.0
192798,1687293.9
28083,2685869.5
118789,3722850.2
2152,6497457.0
287026,1090253.5
249169,2224107.2
137539,3388133.2
46291,380691.3
30233,3857381.2
175145,1327865.8
50676,666259.94
71570,2039872.8
219843,3206445.0
36279,3499945.5
66052,635696.1
252609,1949044.2
24783,8082394.5
299327,4546990.0
95349,6282701.0
46332,725256.7
91240,1865606.1
5445,1568969.5
272876,1481896.8
43811,1867644.9
217082,5268649.0
100370,5127743.5
258874,692709.06
121949,862388.75
212950,417974.6
200057,1751681.5
229177,1820986.4
287838,605395.5
213118,2379003.2
176475,1109678.2
118176,10330882.0
209024,2155069.0
221906,2346846.0
42493,2023930.6
223728,1492390.9
141993,4704228.0
55675,2677878.8
224087,3310724.8
83655,2259525.2
61917,2438056.5
153665,2687158.2
155758,8240845.5
190393,7537783.5
231050,987719.44
201122,3114164.2
59267,661650.56
262487,11217526.0
188582,3364251.0
131814,1115340.8
73949,5893132.5
154308,10924340.0
167194,658985.25
277393,2539880.5
196835,1318567.5
91690,2830660.0
162086,2128591.8
231058,3076129.0
54120,5935952.5
247858,4303651.5
98092,800100.75
271915,3424164.8
44677,1519812.8
56078,1048738.5
129375,6848653.0
133361,5554072.5
85866,2185733.0
191559,370805.53
218728,1754157.6
208771,3579341.8
109195,1117077.4
39549,1502632.5
169828,3587370.2
57416,2026466.1
33193,6186065.0
173865,5107092.5
50919,3919296.2
108504,1552508.4
72963,2219438.0
270712,1496011.0
63504,1385891.1
26896,2226325.2
261152,1170957.5
8838,564486.5
16064,7134545.0
107661,2926505.5
130161,1995228.4
179573,3654527.8
116121,686760.6
32234,421911.0
191736,1314278.0
57456,1372303.1
160502,1172452.5
215795,1594953.1
126714,3691205.0
173047,560034.8
97726,2971114.5
193811,1341718.4
17156,1170880.8
71055,984579.1
193990,587445.6
52059,2096937.5
274757,3607476.5
1558,4993473.0
253081,395251.34
181909,2484233.0
145269,1363358.8
186660,5440702.5
6479,1204841.4
249414,569247.0
43182,647689.1
248529,6115694.5
125724,3149882.2
214268,1751075.5
270767,1872298.1
141103,2262804.5
292203,6364020.5
62008,2925639.8
89122,639411.25
