id,target
4941,3676666.6666666665
51775,1301666.6666666667
115253,2136666.6666666665
299321,1257777.7777777778
173570,625222.2222222222
30862,1415000.0
244471,2825555.5555555555
127794,681372.2222222222
71558,1982777.7777777778
218011,1708777.7777777778
148208,3522077.222222222
155735,714000.0
100698,3792222.222222222
241403,1549111.111111111
195272,2276333.222222222
238663,1408888.888888889
262957,5272222.222222222
207082,4556666.777777778
298896,1066666.6666666667
220946,856911.1111111111
74581,1546666.6666666667
253578,5382911.222222222
47620,2302888.888888889
92772,2083333.3333333333
116904,3166666.6666666665
208352,8250000.0
76044,1783666.6666666667
202667,682888.8888888889
62134,5402222.222222222
277353,4457777.777777778
64194,5094126.222222222
295822,5576666.666666667
27391,1785637.4444444445
203500,1328111.111111111
264505,1228888.888888889
297455,1635000.0
137985,1464111.111111111
47622,4052951.3333333335
21911,991111.1111111111
94181,2190722.222222222
68117,1217777.7777777778
39648,740000.0
73722,3566111.111111111
133456,1270200.0
30763,6326666.666666667
58096,841555.5555555555
126979,2033333.3333333333
149636,2211666.6666666665
27810,1512777.6666666667
272001,6942222.222222222
114617,4920000.0
190693,6000000.0
219814,1626617.7777777778
67164,3693900.777777778
83961,5572222.222222222
254122,3152923.888888889
141378,7407274.222222222
151754,1103044.4444444445
125013,694888.8888888889
273552,779000.0
201853,974062.0
99511,1910555.5555555555
25140,8786666.666666666
7603,1036555.5555555555
84095,4921111.111111111
84071,3326944.4444444445
151177,2777444.4444444445
294081,1348777.7777777778
88694,1560000.0
99932,1475666.6666666667
14442,1077074.5555555555
162220,1530000.0
163631,4658190.555555556
49023,1338500.0
80644,6646219.0
274016,1600000.0
64876,1922222.2222222222
156696,5224444.444444444
295991,2396610.0
192037,2877233.3333333335
118765,1336111.111111111
94748,3776739.888888889
251764,4265555.555555556
60381,951111.1111111111
283938,536111.1111111111
195995,480000.0
112778,1394888.888888889
76727,2765555.5555555555
21435,1796111.111111111
17468,3577485.4444444445
225673,4438222.222222222
79759,2370793.3333333335
257599,1048333.3333333334
270720,4048888.888888889
153801,4088888.888888889
