id,target
4941,5098661.5
51775,2451830.8
115253,1907850.2
299321,1586126.8
173570,613630.5
30862,1256273.6
244471,3210382.8
127794,371741.22
71558,2883704.0
218011,1119475.9
148208,3657960.2
155735,462157.84
100698,3247248.0
241403,1882785.9
195272,2557361.0
238663,1229889.6
262957,5457509.0
207082,1925811.1
298896,345910.12
220946,770400.44
74581,1354011.9
253578,6743406.0
47620,2618992.0
92772,2361423.2
116904,1384919.6
208352,6095314.5
76044,1763979.1
202667,1126271.2
62134,4398486.5
277353,4280031.0
64194,2820923.2
295822,4275666.0
27391,2652441.5
203500,1444026.2
264505,1243612.1
297455,1395707.9
137985,1611010.6
47622,4286261.5
21911,1060003.9
94181,1852509.1
68117,1621216.8
39648,759282.56
73722,3519349.8
133456,1137377.1
30763,7617160.5
58096,771531.5
126979,1507553.4
149636,1139985.1
27810,2149702.0
272001,2675504.5
114617,5028680.5
190693,5621312.0
219814,2056684.1
67164,3606154.5
83961,4572973.5
254122,3572038.8
141378,6111265.0
151754,1259812.4
125013,916693.4
273552,1231924.0
201853,1139212.6
99511,2993320.2
25140,8032250.5
7603,1187790.6
84095,3830281.8
84071,3870841.0
151177,2220965.8
294081,2813074.0
88694,2501532.5
99932,1015115.3
14442,675162.06
162220,1280527.1
163631,5262537.0
49023,1788662.0
80644,7359892.5
274016,1898029.1
64876,1504898.9
156696,5834442.0
295991,1978868.6
192037,3584920.5
118765,1089083.6
94748,3159375.8
251764,3333883.5
60381,662873.2
283938,793457.8
195995,506470.75
112778,1914195.0
76727,1770610.2
21435,1953602.4
17468,3436878.0
225673,4819619.5
79759,3161544.8
257599,1694692.4
270720,4538033.5
153801,3367866.2
92266,3451606.2
207329,4159641.5
243955,4539977.5
288928,5444579.5
186600,3004411.5
48005,998499.1
212520,1253184.4
294075,1300977.4
131575,3101959.2
202057,5625675.5
239160,1728799.2
92611,1677610.8
268351,2568241.8
259109,1582578.5
265328,1324364.2
229144,1380066.9
261302,2122601.5
84117,2141604.5
31189,5213234.0
107254,1566774.5
192798,2339832.2
28083,1737733.9
118789,3420974.0
2152,7264533.0
287026,919460.0
249169,1544166.6
137539,3678302.8
46291,531911.6
30233,3321704.5
175145,1691653.8
50676,669465.75
71570,3093418.5
219843,2331046.8
36279,3778216.2
66052,760036.6
252609,2799415.5
24783,7778278.0
299327,4319664.0
95349,5273316.0
46332,781806.6
91240,3007404.0
5445,2215650.8
272876,2020084.9
43811,1566713.4
217082,4248000.5
100370,6128252.5
258874,1024944.56
121949,1449542.2
212950,444004.9
200057,5272101.5
229177,2095614.0
287838,529834.2
213118,2060837.8
176475,1108393.8
118176,7969157.0
209024,3312798.0
221906,2202721.0
42493,1938694.1
223728,1741449.2
141993,5002876.5
55675,2476174.5
224087,2579104.2
83655,3236186.2
61917,1698890.5
153665,3571992.8
155758,8411562.0
190393,5573399.5
231050,1039004.8
201122,3350840.5
59267,495813.3
262487,7333774.5
188582,2608253.8
131814,810117.25
73949,5092671.0
154308,9550744.0
167194,599569.6
277393,2601644.5
196835,2657592.0
91690,2233161.8
162086,3419040.2
231058,3038102.2
54120,7345715.5
247858,5018656.0
98092,1223072.1
271915,2201068.8
44677,1326486.1
56078,1158741.1
129375,5200622.5
133361,4688466.5
85866,1755149.0
191559,550431.5
218728,1850605.2
208771,3144494.8
109195,758828.3
39549,3355738.0
169828,2645835.8
57416,978665.3
33193,4954895.5
173865,4079988.8
50919,3315719.2
108504,2251939.0
72963,2093387.6
270712,1476098.9
63504,1969245.6
26896,2366338.8
261152,917429.4
8838,584699.4
16064,8694922.0
107661,3048630.2
130161,3035125.0
179573,2960383.8
116121,1076068.1
32234,578096.6
191736,1031642.56
57456,3875103.2
160502,1700791.5
215795,2164943.5
126714,5197933.0
173047,352954.56
97726,2240884.8
193811,1370184.5
17156,1450871.4
71055,1093303.5
193990,2512035.5
52059,1545498.1
274757,3920324.0
1558,6931798.0
253081,666497.8
181909,3352075.0
145269,636193.44
186660,4357916.0
6479,1025459.2
249414,1016812.8
43182,438051.56
248529,4354830.5
125724,3486775.8
214268,1742739.5
270767,1710954.0
141103,2532029.0
292203,4678700.0
62008,1933607.2
89122,550576.5
47736,5164446.0
222505,4575093.5
29628,858489.5
202216,2133378.2
194828,560392.4
18649,1082852.1
199020,2177971.8
111554,800735.0
244687,5454367.0
230919,4705773.5
42397,4220333.5
221946,3237537.2
168390,1081544.1
175576,2449632.0
153541,1402224.8
74055,2469735.2
233828,4985737.5
131312,1058520.9
224154,4208102.0
266743,508502.88
15594,911863.4
227419,3217840.5
115531,3404414.5
12282,342568.06
21847,1391911.6
86772,506913.72
193139,1916060.8
100472,3309165.5
177774,4673035.0
224462,3549962.8
255020,2136465.2
140852,2803826.5
6484,2174542.8
97191,3259851.2
218796,8469132.0
146934,771764.06
183990,1539679.5
150347,3622685.5
291295,7543699.5
175531,2080844.0
80284,3237873.5
64297,2126177.2
221587,3405040.8
145984,4421597.5
266813,618777.06
53725,2386417.8
171137,756564.06
212764,1071195.0
30683,1507562.4
204086,2478350.0
78594,6256582.0
162787,2500908.2
212279,1171312.0
33141,361206.8
13870,3502275.8
205831,3989831.0
285806,6800535.0
13820,879166.56
198918,598870.4
165989,4650640.0
81377,1538122.8
149867,1107599.9
192119,538855.94
180210,713755.4
147051,3759161.0
127638,4343092.5
291867,2522719.0
178582,4502233.5
127544,4021156.0
235717,4314588.0
171723,757230.6
161574,578469.5
75409,1583957.5
90035,926777.9
42840,848157.25
8581,6531782.5
13664,4560198.0
247464,1408502.9
96424,2219551.0
194898,3519531.2
283532,1876320.6
69531,3411874.5
237884,1716862.5
261893,1701885.6
150376,623066.4
182443,2388188.5
224406,6415027.0
171332,3056172.0
140442,1023694.8
154939,1358395.0
131259,5488188.5
162293,812550.0
292709,1872118.1
264845,4322956.0
166131,6024085.5
132328,3093912.8
208063,2645352.8
48322,5788436.5
16624,459829.2
4734,2460453.0
189590,5584757.0
101739,1200543.2
111000,2618948.8
198444,486474.44
16638,2356194.8
55638,10596472.0
258788,2152473.2
238820,1917700.2
115603,1201588.1
246939,3742787.0
191530,817272.5
11213,2422103.8
27388,2800830.5
229061,2568509.8
251977,629906.94
23366,1493281.1
10057,8736094.0
112593,4786819.5
268565,940883.5
157455,4849894.5
59187,811252.5
70372,4735408.5
126007,709992.44
197380,1180173.8
271738,4379175.0
194635,4433025.0
165242,1858719.0
47838,863835.06
29771,888867.94
257199,608746.0
61814,2524155.2
208348,4410102.5
191265,6472553.5
2157,8085557.5
188784,387778.7
95787,2320865.8
238436,2326098.0
239163,1548787.6
295072,980912.3
104338,3424909.5
291607,341700.06
21708,3275451.8
143149,3011750.2
137148,6410568.5
78780,728487.56
92536,1952518.1
271294,1883466.2
79847,7678191.5
274306,700084.44
153714,1112109.8
117114,1306049.5
295580,3694960.8
153341,1395497.2
242231,639634.8
17420,6935148.0
52376,2381749.5
71440,549660.56
254000,2821090.2
199108,4972152.0
146464,4251378.0
154057,3292665.8
276394,2266252.8
106502,4181662.0
84374,991413.06
253180,1671186.2
236365,1428407.0
182279,3089386.2
221109,3710998.5
289706,963295.3
291438,1687437.0
71066,3906483.0
122789,4979780.5
194910,2267163.5
145391,2351991.0
199164,1291837.6
266382,1076617.2
271414,541135.9
167801,3193445.2
61371,2682268.2
228790,509704.12
290878,4804615.0
144980,816633.8
119483,1444620.0
18604,1300455.5
138393,1278891.2
83163,3307805.8
77727,1079382.6
224928,5501665.0
28596,1229520.6
157996,6827015.5
108954,3598663.8
200857,6660580.0
72173,335761.84
106183,2944686.5
12328,1386684.1
264481,5639955.0
96134,1635360.8
129425,2390161.0
80441,1464933.0
260522,2150550.2
72154,984727.2
93234,1253309.8
58502,6786923.0
277308,1537947.8
151009,630623.8
90763,538620.1
275585,577268.2
77424,763490.6
50947,666384.8
86003,4311723.5
202926,1747671.8
52894,6012103.0
152519,4655341.0
145898,1446096.6
133627,1774148.5
113025,444995.4
216655,3100947.2
173878,5156609.5
73954,4717495.5
257397,562906.25
103663,2028821.5
281910,1669309.4
